enrollee_id,education_level,major_discipline,university_id
9406,Graduate,STEM,1867
639,Graduate,Humanities,1283
16697,Masters,STEM,1621
23287,Graduate,STEM,1527
16134,Masters,STEM,1366
4881,Graduate,STEM,1638
2817,Masters,Other,1897
3898,Primary School,,1218
32739,Masters,STEM,1076
208,Graduate,STEM,1912
25962,Masters,Humanities,1471
22253,Graduate,STEM,1009
24109,Masters,STEM,1797
12802,Masters,STEM,1178
27794,Graduate,STEM,1684
11243,Graduate,STEM,1361
1779,Graduate,STEM,1572
31212,Masters,STEM,1795
23550,Masters,STEM,1666
11518,Graduate,STEM,1270
32655,High School,,1740
7572,Masters,STEM,1194
25607,Graduate,STEM,1585
32257,Graduate,STEM,1133
29997,Graduate,STEM,1414
19325,Masters,STEM,1172
10421,Masters,STEM,1985
22346,Graduate,STEM,1279
1004,Masters,STEM,1524
5996,Phd,STEM,1522
27879,Graduate,STEM,1194
30567,Masters,No Major,1449
26259,Graduate,STEM,1225
8493,Graduate,STEM,1576
18363,Masters,STEM,1549
2058,Masters,STEM,1976
21248,Graduate,STEM,1645
22906,High School,,1654
23704,Masters,STEM,1016
9417,Graduate,STEM,1145
4451,Masters,STEM,1656
2048,Graduate,STEM,1708
19109,Graduate,STEM,1637
28032,Graduate,STEM,1237
15976,Graduate,STEM,1611
31888,Masters,STEM,1448
10051,Graduate,STEM,1120
25673,Graduate,STEM,1057
311,Graduate,STEM,1732
26882,Graduate,STEM,1069
528,Graduate,STEM,1800
5443,Masters,STEM,1307
5251,Graduate,STEM,1180
7133,Graduate,STEM,1292
18659,Graduate,STEM,1137
10600,Graduate,STEM,1068
18871,Masters,STEM,1643
25216,Masters,STEM,1802
32983,Graduate,STEM,1926
24225,Masters,No Major,1737
3832,Graduate,STEM,1661
1515,Graduate,STEM,1319
26186,Graduate,STEM,1351
4035,Graduate,STEM,1257
19436,Graduate,STEM,1802
7629,Graduate,Business Degree,1492
31308,Graduate,STEM,1115
4939,Phd,STEM,1108
11818,Graduate,STEM,1236
4587,Graduate,STEM,1518
29263,Graduate,STEM,1894
28578,Masters,STEM,1583
19899,High School,,1221
30600,High School,,1870
11474,Graduate,STEM,1506
25149,Graduate,Humanities,1083
29846,Primary School,,1483
28844,High School,,1848
8231,Graduate,STEM,1298
30119,Graduate,STEM,1750
7729,Graduate,STEM,1544
19974,Graduate,STEM,1665
23689,Masters,STEM,1427
28903,Graduate,STEM,1566
22907,Graduate,Other,1549
2840,Graduate,STEM,1694
23815,Graduate,STEM,1902
16849,Graduate,STEM,1168
6103,Masters,STEM,1285
31392,Graduate,STEM,1067
19467,Masters,Other,1498
20902,Graduate,STEM,1006
10774,Graduate,STEM,1660
16461,Masters,STEM,1266
27975,Primary School,,1873
5433,Graduate,STEM,1171
30934,Graduate,STEM,1093
32473,Graduate,STEM,1520
30624,High School,,1572
18899,Graduate,STEM,1131
19862,Graduate,STEM,1913
7937,,,1783
29617,High School,,1845
31286,Graduate,STEM,1903
24076,Masters,STEM,1116
31454,Graduate,STEM,1833
23774,Masters,Business Degree,1636
17945,Graduate,Arts,1647
15776,Masters,Arts,1535
12760,Masters,STEM,1557
22446,Graduate,STEM,1427
12292,Graduate,STEM,1524
27622,Graduate,STEM,1773
27051,Graduate,STEM,1807
5042,Graduate,STEM,1055
27516,Graduate,STEM,1684
218,Graduate,Other,1058
6289,Masters,STEM,1297
10223,Graduate,STEM,1088
25621,Graduate,STEM,1660
30713,Graduate,STEM,1499
13574,Graduate,STEM,1883
28010,Graduate,Arts,1779
7409,Graduate,STEM,1037
26693,Graduate,Arts,1100
3267,Masters,STEM,1260
4513,Graduate,Humanities,1167
23184,Graduate,STEM,1245
27514,Masters,STEM,1295
22079,Graduate,Business Degree,1494
2253,Graduate,STEM,1412
3922,Graduate,STEM,1462
3063,Masters,STEM,1684
31601,Graduate,STEM,1073
26625,Masters,STEM,1021
28655,High School,,1169
1966,Graduate,STEM,1123
28063,Masters,STEM,1137
10614,Graduate,STEM,1248
10578,,,1593
22130,Graduate,STEM,1302
30137,Graduate,STEM,1338
28884,Graduate,STEM,1550
31998,Graduate,STEM,1398
2564,Graduate,STEM,1491
1584,Masters,Arts,1349
9309,Graduate,STEM,1671
6031,Graduate,STEM,1238
22401,Graduate,STEM,1155
24575,Graduate,STEM,1364
21367,Graduate,STEM,1622
4848,Graduate,STEM,1463
19275,Graduate,STEM,1771
21485,High School,,1090
105,Masters,STEM,1534
16421,Masters,Humanities,1106
30335,Graduate,STEM,1256
27552,High School,,1615
17493,Masters,STEM,1137
31293,Graduate,STEM,1495
16751,Graduate,STEM,1083
13763,Masters,STEM,1228
4025,,,1410
16508,Masters,STEM,1249
27644,Masters,STEM,1357
24694,Graduate,STEM,1742
11472,High School,,1741
21583,Graduate,STEM,1200
11414,High School,,1798
138,High School,,1127
2771,Graduate,STEM,1834
21035,Masters,STEM,1740
22869,High School,,1865
13792,Graduate,STEM,1272
10691,Graduate,Business Degree,1437
18450,Graduate,STEM,1447
5543,,,1987
4297,High School,,1537
14032,Graduate,STEM,1914
14888,,,1390
10448,Graduate,STEM,1212
26788,Masters,STEM,1321
26751,Primary School,,1610
20621,Masters,STEM,1370
25597,Graduate,STEM,1381
1837,High School,,1274
13388,Graduate,Humanities,1949
27904,Graduate,STEM,1530
27893,Masters,Other,1354
7250,Graduate,STEM,1919
12365,Graduate,STEM,1205
6252,Graduate,STEM,1146
3753,Graduate,Other,1650
21048,Primary School,,1401
28344,Graduate,STEM,1926
16365,Graduate,STEM,1145
683,Graduate,STEM,1354
28057,High School,,1795
19301,Graduate,STEM,1072
22046,Masters,STEM,1871
16016,Masters,STEM,1073
33325,Masters,STEM,1897
17331,Masters,STEM,1021
12045,Primary School,,1892
10593,Graduate,STEM,1219
13520,Graduate,STEM,1727
32963,Graduate,STEM,1728
26818,Masters,STEM,1171
9383,Graduate,STEM,1925
29399,Graduate,Humanities,1016
25086,Graduate,STEM,1500
8483,,,1790
32935,Masters,STEM,1465
21566,Graduate,STEM,1793
12279,Masters,STEM,1037
17425,Masters,STEM,1478
19994,Graduate,STEM,1124
18284,Graduate,STEM,1836
5604,Graduate,STEM,1620
2140,Graduate,STEM,1625
5743,Graduate,STEM,1071
1828,Graduate,STEM,1131
6072,Graduate,STEM,1574
21333,Graduate,STEM,1126
30618,Graduate,STEM,1981
2750,Graduate,STEM,1692
32676,Graduate,Other,1448
10461,Graduate,STEM,1335
8815,Graduate,STEM,1774
27054,Graduate,STEM,1051
502,Graduate,STEM,1657
19353,Graduate,STEM,1673
30454,Graduate,STEM,1098
15014,Graduate,STEM,1487
31068,Graduate,STEM,1681
4356,Graduate,STEM,1931
2277,High School,,1907
2294,Masters,STEM,1594
12823,Graduate,STEM,1320
10776,High School,,1109
28586,Graduate,STEM,1747
11246,Masters,Humanities,1092
11374,Graduate,STEM,1890
27009,Graduate,STEM,1727
9324,Masters,STEM,1206
25208,Masters,STEM,1896
15147,Graduate,STEM,1723
15619,Masters,STEM,1871
24497,Graduate,STEM,1277
7205,Masters,STEM,1316
23844,Masters,STEM,1784
9453,Masters,STEM,1922
7437,High School,,1282
29853,Graduate,STEM,1940
20711,Masters,STEM,1747
29477,Graduate,Other,1805
27836,Graduate,STEM,1391
15481,Graduate,Humanities,1159
31338,Graduate,STEM,1393
19777,Masters,STEM,1808
27244,Graduate,STEM,1706
31359,Graduate,Humanities,1555
6987,Graduate,STEM,1791
25558,High School,,1513
18029,High School,,1336
20462,Masters,STEM,1328
2866,Graduate,STEM,1288
31608,Graduate,STEM,1150
10380,Masters,STEM,1890
4751,Masters,STEM,1757
29779,Graduate,STEM,1013
1933,Graduate,STEM,1712
28371,Graduate,STEM,1335
4316,Graduate,STEM,1236
29103,Phd,Humanities,1219
13061,Graduate,STEM,1522
1713,Graduate,STEM,1212
23113,Masters,STEM,1773
4909,Graduate,STEM,1524
22157,Graduate,STEM,1546
3449,Graduate,STEM,1822
822,Masters,STEM,1962
32582,Masters,STEM,1806
15679,Graduate,STEM,1625
551,Graduate,STEM,1065
3366,Masters,STEM,1360
16399,Graduate,Other,1293
27726,High School,,1992
17732,Graduate,STEM,1305
10659,Graduate,STEM,1877
24737,High School,,1156
17079,Masters,STEM,1882
27296,Graduate,STEM,1793
13598,High School,,1249
22602,Graduate,STEM,1757
5080,Graduate,STEM,1775
2065,Graduate,STEM,1905
9744,Masters,STEM,1940
23796,Masters,STEM,1532
25125,Masters,STEM,1844
4784,Masters,STEM,1678
25502,High School,,1826
4454,Graduate,STEM,1398
16434,High School,,1457
29515,Phd,STEM,1915
31699,Graduate,STEM,1848
8288,Graduate,STEM,1463
5,Masters,STEM,1184
9765,Masters,STEM,1444
9279,Graduate,STEM,1391
20769,Graduate,STEM,1790
25930,Graduate,STEM,1599
7811,High School,,1917
12068,High School,,1551
3525,Graduate,Other,1915
10185,Graduate,Arts,1325
11064,High School,,1953
6842,Masters,STEM,1591
20298,Graduate,STEM,1862
19191,Graduate,STEM,1176
15025,Graduate,STEM,1290
2823,Masters,STEM,1822
10700,Graduate,STEM,1402
31403,Graduate,Humanities,1980
8285,Masters,STEM,1045
29593,Graduate,STEM,1883
8381,Graduate,STEM,1398
26294,Masters,STEM,1624
6635,Masters,STEM,1178
25061,Masters,STEM,1877
7059,Graduate,STEM,1178
22251,Graduate,STEM,1141
3665,Graduate,STEM,1698
30156,Masters,STEM,1114
6697,Graduate,STEM,1003
8627,Graduate,STEM,1218
26176,Graduate,STEM,1217
13060,Phd,STEM,1261
13353,Masters,Humanities,1868
31024,Graduate,STEM,1304
32865,Masters,Humanities,1978
28279,High School,,1574
16710,Graduate,Arts,1067
25542,Graduate,STEM,1653
22391,Graduate,STEM,1608
31600,Graduate,STEM,1464
6792,Masters,STEM,1189
25384,Graduate,STEM,1962
26274,Masters,STEM,1432
13942,Graduate,STEM,1113
3095,Masters,STEM,1456
29102,Graduate,No Major,1019
15518,Graduate,STEM,1339
23610,Masters,STEM,2000
12184,Graduate,STEM,1622
13938,Graduate,STEM,1652
12607,Masters,STEM,1903
32797,Masters,STEM,1179
13105,Graduate,STEM,1952
23588,Graduate,STEM,1559
18194,Masters,STEM,1623
17028,Masters,STEM,1926
20334,Primary School,,1176
33224,Masters,STEM,1095
24677,Masters,STEM,1932
17721,High School,,1860
11022,High School,,1681
15931,Graduate,STEM,1883
22227,Masters,STEM,1879
3597,Graduate,Other,1004
1489,Graduate,STEM,1617
3348,Graduate,STEM,1211
13052,Graduate,STEM,1198
13095,Graduate,Humanities,1298
27459,Graduate,STEM,1053
25536,Graduate,STEM,1536
9879,Graduate,STEM,1810
16501,Graduate,STEM,1002
17341,Masters,STEM,1791
5785,Graduate,STEM,1037
14739,Masters,STEM,1691
31038,Graduate,STEM,1046
1325,Graduate,STEM,1940
4927,Graduate,No Major,1103
22413,Graduate,STEM,1401
9678,High School,,1837
4122,Graduate,STEM,1924
6376,High School,,1851
6605,Graduate,STEM,1553
4291,Graduate,STEM,1250
7558,Primary School,,1125
6667,Graduate,STEM,1224
33365,Graduate,STEM,1901
3981,Phd,STEM,1547
6579,Masters,STEM,1022
29999,Masters,STEM,1019
18082,Graduate,STEM,1780
19216,Graduate,STEM,1713
29763,High School,,1252
20619,Masters,STEM,1222
24195,Phd,STEM,1107
6872,Masters,STEM,1306
18788,Graduate,STEM,1755
4460,Graduate,STEM,1363
5842,Masters,STEM,1231
17329,High School,,1228
2352,Graduate,STEM,1798
15621,Graduate,STEM,1218
19127,Masters,STEM,1516
15043,Graduate,STEM,1963
18766,Graduate,STEM,1452
18527,Graduate,STEM,1071
13845,Graduate,STEM,1626
30813,Graduate,STEM,1749
12241,Masters,STEM,1812
954,Masters,STEM,1917
8167,High School,,1165
22584,Graduate,STEM,1809
12536,Graduate,STEM,1083
26781,Graduate,No Major,1456
19983,Masters,STEM,1486
18394,,,1263
22306,Graduate,STEM,1427
24271,Masters,STEM,1458
25402,Graduate,STEM,1208
8298,Graduate,STEM,1577
9030,Graduate,STEM,1367
31757,Graduate,STEM,1073
32602,Masters,Business Degree,1196
1238,Phd,STEM,1454
33132,Graduate,STEM,1395
26917,Masters,STEM,1007
8073,Graduate,STEM,1579
17318,High School,,1861
13512,Graduate,STEM,1363
22909,Masters,STEM,1004
5912,Masters,STEM,1639
14929,,,1510
731,Graduate,STEM,1163
8557,Graduate,STEM,1987
18416,Masters,STEM,1275
8290,Graduate,STEM,1457
8929,Graduate,STEM,1209
18388,Graduate,STEM,1323
22170,Masters,STEM,1092
9169,Graduate,STEM,1669
11112,Graduate,STEM,1220
16298,Graduate,STEM,1105
10026,Graduate,STEM,1090
33169,Graduate,Arts,1327
22681,Graduate,STEM,1843
28887,High School,,1049
15696,Masters,STEM,1318
983,Graduate,STEM,1352
23983,Graduate,STEM,1745
12738,High School,,1603
17160,High School,,1872
32627,Masters,STEM,1171
29456,Graduate,STEM,1879
2960,Masters,STEM,1102
6479,Graduate,STEM,1059
9695,Graduate,STEM,1976
5606,Graduate,STEM,1792
19367,Graduate,STEM,1378
23356,Masters,STEM,1608
13198,Graduate,STEM,1831
26588,Graduate,STEM,1982
17027,Graduate,Arts,1059
16342,Graduate,STEM,1355
17359,,,1811
27335,Masters,STEM,1520
3406,Masters,STEM,1879
25127,,,1904
16741,Graduate,STEM,1984
26086,Graduate,STEM,1389
2848,Graduate,STEM,1745
21687,Graduate,STEM,1399
28464,Graduate,STEM,1453
26377,Graduate,Arts,1224
10480,Graduate,Humanities,1957
21748,Primary School,,1690
21352,Graduate,STEM,1869
21629,Graduate,STEM,1458
4680,High School,,1937
19758,Graduate,STEM,1847
8421,Graduate,STEM,1787
31968,Masters,STEM,1176
32656,Graduate,STEM,1063
3473,Graduate,STEM,1198
21398,Masters,STEM,1001
27841,Masters,STEM,1355
19354,Masters,STEM,1720
9245,Phd,STEM,1799
13160,Graduate,STEM,1512
29823,Graduate,STEM,1516
22545,Graduate,STEM,1461
29978,Graduate,STEM,1542
12654,Graduate,Other,1106
23993,Graduate,STEM,1280
16898,Phd,STEM,1286
23801,Graduate,STEM,1872
7866,Masters,STEM,1606
13257,High School,,1710
24000,Graduate,STEM,1363
11033,Graduate,Business Degree,1466
28850,Graduate,STEM,1749
18151,Graduate,STEM,1846
16895,Graduate,STEM,1200
29490,Graduate,Humanities,1067
4348,Masters,STEM,1291
14922,Graduate,STEM,1321
29759,High School,,1155
12258,Masters,STEM,1065
33227,Masters,STEM,1367
12912,Graduate,STEM,1493
22326,Primary School,,1427
25030,Graduate,STEM,1370
15172,Graduate,STEM,1386
14695,High School,,1105
23139,Graduate,STEM,1104
2776,Masters,Business Degree,1558
26829,High School,,1700
30547,Graduate,STEM,1075
23127,Masters,STEM,1651
14306,Graduate,STEM,1277
19617,Graduate,STEM,1113
17670,Graduate,STEM,1674
23823,,,1238
320,Graduate,STEM,1427
32961,Graduate,STEM,1818
12958,Graduate,STEM,1982
7822,Masters,STEM,1672
26571,Graduate,STEM,1681
7116,Graduate,STEM,1722
8946,Graduate,STEM,1243
24084,Masters,STEM,1269
8676,Graduate,Humanities,1485
27160,Masters,STEM,1238
32055,Masters,STEM,1442
8761,Graduate,STEM,1917
2774,High School,,1826
22770,Graduate,STEM,1523
2675,Graduate,STEM,1202
20255,Graduate,STEM,1759
13423,Masters,STEM,1682
22976,Graduate,STEM,1839
17734,Graduate,STEM,1874
10746,Masters,STEM,1350
14363,Graduate,STEM,1245
25399,Masters,STEM,1182
30725,Graduate,STEM,1531
5131,Graduate,STEM,1913
258,Graduate,STEM,1742
20869,Graduate,Arts,1561
6147,Graduate,STEM,1419
21620,Graduate,STEM,1312
16179,Graduate,STEM,1904
6473,Graduate,STEM,1373
20890,Graduate,STEM,1299
2031,High School,,1663
11793,High School,,1912
962,Masters,STEM,1092
26219,Graduate,STEM,1038
18332,Graduate,STEM,1086
7699,Phd,STEM,1961
21147,Graduate,STEM,1126
374,Graduate,STEM,1755
21149,Graduate,STEM,1966
3094,Graduate,STEM,1413
5837,Graduate,STEM,1036
12097,High School,,1789
22408,Graduate,STEM,1211
4141,Graduate,STEM,1866
16335,Masters,Humanities,1491
11961,Masters,STEM,1776
23454,High School,,1460
4493,Graduate,STEM,1410
19009,Graduate,STEM,1272
5600,Graduate,STEM,1182
16957,Graduate,STEM,1837
23604,Phd,STEM,1707
2455,Graduate,STEM,1337
28891,Masters,STEM,1653
29724,Graduate,STEM,1902
270,High School,,1551
3550,,,1481
28555,High School,,1725
31736,Graduate,STEM,1653
31598,Graduate,Humanities,1024
14609,Graduate,STEM,1407
6505,Graduate,STEM,1490
1894,High School,,1033
23654,High School,,1403
3704,Graduate,STEM,1060
15368,Masters,STEM,1048
12028,,,1178
18878,Masters,STEM,1517
32042,Graduate,STEM,1967
15203,High School,,1713
29941,Graduate,STEM,1798
23567,Masters,STEM,1357
13888,High School,,1902
11555,Masters,STEM,1227
5225,Masters,STEM,1440
31884,Masters,STEM,1340
18343,Graduate,STEM,1644
24634,Graduate,STEM,1434
19026,Graduate,STEM,1066
20450,Graduate,Arts,1799
21599,Phd,STEM,1757
22864,Masters,STEM,1203
3826,Graduate,STEM,1343
8473,High School,,1926
19056,Graduate,STEM,1306
19915,Masters,STEM,1693
24927,Masters,STEM,1266
14625,Graduate,STEM,1637
8668,Graduate,Business Degree,1159
22156,Graduate,STEM,1398
7635,Graduate,STEM,1243
7893,High School,,1536
5933,Graduate,STEM,1082
12319,Graduate,Humanities,1809
24492,Graduate,STEM,1604
5096,Graduate,STEM,1478
28479,Masters,STEM,1118
23593,Graduate,STEM,1933
10806,Masters,STEM,1525
4706,Graduate,STEM,1967
25383,Masters,STEM,1861
20526,Graduate,STEM,1364
7436,High School,,1763
5997,Graduate,Arts,1043
29035,Graduate,Humanities,1085
6992,Graduate,STEM,1067
13898,Graduate,STEM,1216
7816,Masters,STEM,1113
12450,Graduate,STEM,1884
580,Masters,STEM,1564
31313,Graduate,STEM,1246
15366,,,1615
4001,Graduate,STEM,1873
1328,,,1727
26268,Graduate,STEM,1919
12054,Masters,STEM,1328
29745,Graduate,STEM,1254
30761,Masters,Other,1976
18628,Graduate,STEM,1786
10172,Graduate,STEM,1604
13430,Graduate,Arts,1539
21256,Graduate,STEM,1271
3967,,,1605
7743,Phd,STEM,1772
7340,Graduate,STEM,1490
3644,Masters,STEM,1913
19418,High School,,1459
16603,Graduate,Arts,1537
495,Phd,STEM,1436
16864,High School,,1862
26257,Graduate,STEM,1034
19570,Masters,Other,1181
8044,Graduate,STEM,1438
18580,Graduate,STEM,1945
31897,Masters,STEM,1440
15617,Graduate,Humanities,1038
17858,Graduate,STEM,1901
30190,Phd,STEM,1070
29406,Graduate,STEM,1869
5063,Phd,STEM,1763
24854,Graduate,STEM,1175
23516,Graduate,Humanities,1319
16256,Primary School,,1528
1906,Graduate,STEM,1619
25469,Graduate,STEM,1318
24883,Graduate,STEM,1591
32946,High School,,1740
24431,Masters,STEM,1153
16038,Graduate,STEM,1722
18601,Masters,STEM,1264
14136,Masters,STEM,1886
5862,Graduate,Humanities,1350
13640,Masters,STEM,1512
12713,Phd,Humanities,1218
9525,Masters,STEM,1804
11223,,,1621
10800,Phd,STEM,1678
10115,Graduate,STEM,1455
10839,Masters,STEM,1628
3418,Graduate,STEM,1712
8800,Graduate,STEM,1714
32599,Graduate,STEM,1420
11954,Masters,STEM,1590
23470,Graduate,STEM,1972
22807,High School,,1125
14245,Graduate,STEM,1134
18089,Graduate,STEM,1174
6099,High School,,1218
29366,Graduate,Humanities,1551
5365,,,1184
6357,Graduate,STEM,1162
1303,Graduate,Other,1833
14492,Masters,STEM,1393
28979,Graduate,STEM,1635
26921,Graduate,STEM,1535
26414,Graduate,STEM,1605
6897,Masters,STEM,1797
25718,Graduate,Humanities,1985
26105,Graduate,STEM,1877
33023,Masters,STEM,1268
33301,Masters,STEM,1537
17961,Graduate,STEM,1326
6850,High School,,1941
22845,Graduate,STEM,1662
1038,Graduate,STEM,1857
16280,Graduate,STEM,1011
21652,Graduate,STEM,1287
18673,Graduate,STEM,1905
7990,Graduate,STEM,1627
6668,Graduate,STEM,1220
2304,Graduate,STEM,1454
29544,Graduate,STEM,1025
4355,Masters,STEM,1194
26886,Graduate,STEM,1032
21464,High School,,1957
7637,Masters,STEM,1031
28745,Graduate,STEM,1194
9287,Graduate,STEM,1754
8456,Graduate,STEM,1505
31184,Masters,STEM,1493
4821,Graduate,STEM,1191
718,Graduate,STEM,1532
22074,Graduate,STEM,1245
16734,,,1334
2698,Graduate,No Major,1428
23308,Graduate,STEM,1495
18536,Graduate,STEM,1485
31956,Graduate,STEM,1674
30911,High School,,1155
32306,Graduate,STEM,1989
21587,Graduate,STEM,1321
17878,,,1235
8960,Graduate,STEM,1982
5211,Masters,STEM,1778
4436,Graduate,STEM,1826
25507,Graduate,STEM,1059
20936,Masters,STEM,1440
26874,Masters,STEM,1431
13303,Masters,STEM,1964
3115,Graduate,STEM,1007
10270,Masters,STEM,1475
6895,Graduate,STEM,1519
17138,Graduate,STEM,1213
3805,Masters,STEM,1795
2886,Graduate,STEM,1917
17717,Graduate,STEM,1639
19334,Graduate,STEM,1923
28328,High School,,1118
27200,Graduate,Arts,1044
28012,High School,,1728
31717,Graduate,STEM,1849
11047,High School,,1767
4006,Graduate,STEM,1259
6631,Graduate,STEM,1645
23232,Graduate,Business Degree,1874
25546,Graduate,Humanities,1491
65,Graduate,Other,1538
31382,Masters,Humanities,1448
26338,Graduate,STEM,1929
14655,High School,,1775
11099,Graduate,STEM,1757
21782,High School,,1383
22210,Masters,STEM,1260
1723,Graduate,STEM,1622
18821,Masters,STEM,1211
10193,High School,,1152
11997,Masters,STEM,1729
31255,Masters,STEM,1890
